date,ART,TPS
2015-01-05 22:33:00,0.01495,1548
2015-01-05 22:43:00,0.021734,1425
2015-01-05 22:53:00,0.017953,1186
2015-01-05 23:03:00,0.022739,964
2015-01-05 23:13:00,0.018823,910
2015-01-05 23:23:00,0.020803,603
2015-01-05 23:33:00,0.019823,477
2015-01-05 23:43:00,0.022362,917
2015-01-05 23:53:00,0.020673,524
2015-01-06 00:03:00,0.019741,569
2015-01-06 00:13:00,0.019324,445
2015-01-06 00:23:00,0.129998,432
2015-01-06 00:33:00,0.021653,416
2015-01-06 00:43:00,0.022752,415
2015-01-06 00:53:00,0.017729,303
2015-01-06 01:03:00,0.020179,293
2015-01-06 01:13:00,0.019976,280
2015-01-06 01:23:00,0.016896,302
2015-01-06 01:33:00,0.024884,278
2015-01-06 01:43:00,0.028232,134
2015-01-06 01:53:00,0.032057,111
2015-01-06 02:03:00,0.046862,198
2015-01-06 02:13:00,0.021436,232
2015-01-06 02:23:00,0.026354,159
2015-01-06 02:33:00,0.02227,152
2015-01-06 02:43:00,0.028904,184
2015-01-06 02:53:00,0.001388,8
2015-01-06 03:03:00,0.06281,470
2015-01-06 03:13:00,0.016555,181
2015-01-06 03:23:00,0.013186,135
2015-01-06 03:33:00,0.012613,133
2015-01-06 03:43:00,0.009905,116
2015-01-06 03:53:00,0.015807,151
2015-01-06 04:03:00,0.017657,140
2015-01-06 04:13:00,0.015354,148
2015-01-06 04:23:00,0.014247,150
2015-01-06 04:33:00,0.01454,151
2015-01-06 04:43:00,0.015633,135
2015-01-06 04:53:00,0.016938,170
2015-01-06 05:03:00,0.01315,136
2015-01-06 05:13:00,0.024763,100
2015-01-06 05:23:00,0.019234,66
2015-01-06 05:33:00,0.023549,70
2015-01-06 05:43:00,0.022009,419
2015-01-06 05:53:00,0.021862,129
2015-01-06 06:01:00,0.020818,130
2015-01-06 06:11:00,0.01914,120
2015-01-06 06:21:00,0.022528,170
2015-01-06 06:31:00,0.02308,206
2015-01-06 06:41:00,0.020647,252
2015-01-06 06:51:00,0.02111,336
2015-01-06 07:01:00,0.019934,383
2015-01-06 07:11:00,0.020547,612
2015-01-06 07:21:00,0.021192,631
2015-01-06 07:31:00,0.021383,795
2015-01-06 07:41:00,0.020806,944
2015-01-06 07:51:00,0.021403,1557
2015-01-06 08:01:00,0.021527,2455
2015-01-06 08:11:00,0.020683,3454
2015-01-06 08:21:00,0.03113,4808
2015-01-06 08:31:00,0.023212,7889
2015-01-06 08:41:00,0.023432,10122
2015-01-06 08:51:00,0.025431,12606
2015-01-06 09:01:00,0.026304,14319
2015-01-06 09:11:00,0.029633,16132
2015-01-06 09:21:00,0.025661,16553
2015-01-06 09:31:00,0.026821,17788
2015-01-06 09:41:00,0.028293,18183
2015-01-06 09:51:00,0.025322,18261
2015-01-06 10:01:00,0.025747,19089
2015-01-06 10:11:00,0.024782,18689
2015-01-06 10:21:00,0.024442,19117
2015-01-06 10:31:00,0.02513,18434
2015-01-06 10:41:00,0.025306,17669
2015-01-06 10:51:00,0.025474,17915
2015-01-06 11:01:00,0.026097,17156
2015-01-06 11:11:00,0.02393,16402
2015-01-06 11:21:00,0.026092,15743
2015-01-06 11:31:00,0.025195,14724
2015-01-06 11:41:00,0.025454,14216
2015-01-06 11:51:00,0.024247,12810
2015-01-06 12:01:00,0.022251,10659
2015-01-06 12:11:00,0.020647,9277
2015-01-06 12:21:00,0.020663,8851
2015-01-06 12:31:00,0.025283,8261
2015-01-06 12:41:00,0.022547,8750
2015-01-06 12:51:00,0.021359,8786
2015-01-06 13:01:00,0.029448,10046
2015-01-06 13:11:00,0.029315,10018
2015-01-06 13:21:00,0.027184,10142
2015-01-06 13:31:00,0.026074,10690
2015-01-06 13:41:00,0.023585,11089
2015-01-06 13:51:00,0.024006,11019
2015-01-06 14:01:00,0.023852,11726
2015-01-06 14:11:00,0.024059,12600
2015-01-06 14:21:00,0.028592,12847
2015-01-06 14:31:00,0.031034,13346
2015-01-06 14:41:00,0.032781,13516
2015-01-06 14:51:00,0.030469,12909
2015-01-06 15:01:00,0.030733,13117
2015-01-06 15:11:00,0.030364,13081
2015-01-06 15:21:00,0.030737,13184
2015-01-06 15:31:00,0.032396,12073
2015-01-06 15:41:00,0.031557,12020
2015-01-06 15:51:00,0.031688,11938
2015-01-06 16:01:00,0.032418,11610
2015-01-06 16:11:00,0.031579,11157
2015-01-06 16:21:00,0.032319,11113
2015-01-06 16:31:00,0.033442,11273
2015-01-06 16:41:00,0.034088,11475
2015-01-06 16:51:00,0.039987,10791
2015-01-06 17:01:00,0.034096,9850
2015-01-06 17:11:00,0.038005,9435
2015-01-06 17:21:00,0.030437,8176
2015-01-06 17:31:00,0.026982,6944
2015-01-06 17:41:00,0.02567,6185
2015-01-06 17:51:00,0.024986,5114
2015-01-06 18:01:00,0.029223,5196
2015-01-06 18:11:00,0.023673,4505
2015-01-06 18:21:00,0.023554,4115
2015-01-06 18:31:00,0.024157,3918
2015-01-06 18:41:00,0.052094,3692
2015-01-06 18:51:00,0.023193,3676
2015-01-06 19:01:00,0.023679,3334
2015-01-06 19:11:00,0.024017,3474
2015-01-06 19:21:00,0.025978,2942
2015-01-06 19:31:00,0.019162,3522
2015-01-06 19:41:00,0.023148,3161
2015-01-06 19:51:00,0.023813,2713
2015-01-06 20:01:00,0.023136,2633
2015-01-06 20:11:00,0.023841,2667
2015-01-06 20:21:00,0.023902,2479
2015-01-06 20:31:00,0.023249,2231
2015-01-06 20:41:00,0.024145,2235
2015-01-06 20:51:00,0.024247,2185
2015-01-06 21:01:00,0.021854,2188
2015-01-06 21:11:00,0.020851,2420
2015-01-06 21:21:00,0.020553,2355
2015-01-06 21:31:00,0.021262,2245
2015-01-06 21:41:00,0.020123,1948
2015-01-06 21:51:00,0.020623,1849
2015-01-06 22:01:00,0.021231,1895
2015-01-06 22:11:00,0.020567,1764
2015-01-06 22:21:00,0.020108,1609
2015-01-06 22:31:00,0.020148,1353
2015-01-06 22:41:00,0.020283,1546
2015-01-06 22:51:00,0.019539,1339
2015-01-06 23:01:00,0.019269,1241
2015-01-06 23:11:00,0.022893,1212
2015-01-06 23:21:00,0.019768,1056
2015-01-06 23:31:00,0.018659,1035
2015-01-06 23:41:00,0.020843,1128
2015-01-06 23:51:00,0.017663,846
2015-01-07 00:01:00,0.01991,963
2015-01-07 00:11:00,0.017368,840
2015-01-07 00:21:00,0.017515,800
2015-01-07 00:31:00,0.023861,777
2015-01-07 00:41:00,0.02735,516
2015-01-07 00:51:00,0.026761,281
2015-01-07 01:01:00,0.029604,321
2015-01-07 01:11:00,0.027487,274
2015-01-07 01:21:00,0.029259,170
2015-01-07 01:31:00,0.031231,140
2015-01-07 01:41:00,0.030859,141
2015-01-07 01:51:00,0.037562,126
2015-01-07 02:01:00,0.015392,281
2015-01-07 02:11:00,0.017148,354
2015-01-07 02:21:00,0.033212,420
2015-01-07 02:31:00,0.019662,436
2015-01-07 02:41:00,0.023757,386
2015-01-07 02:51:00,0.018307,336
2015-01-07 03:01:00,0.018632,292
2015-01-07 03:11:00,0.016034,355
2015-01-07 03:21:00,0.015026,312
2015-01-07 03:31:00,0.015156,295
2015-01-07 03:41:00,0.02514,261
2015-01-07 03:51:00,0.022214,372
2015-01-07 04:01:00,0.042275,111
2015-01-07 04:11:00,0.036448,102
2015-01-07 04:21:00,0.052086,108
2015-01-07 04:31:00,0.033738,80
2015-01-07 04:41:00,0.032203,67
2015-01-07 04:51:00,0.02816,70
2015-01-07 05:01:00,0.028288,54
2015-01-07 05:11:00,0.025761,83
2015-01-07 05:21:00,0.028067,97
2015-01-07 05:31:00,0.019279,67
2015-01-07 05:41:00,0.029478,102
2015-01-07 05:51:00,0.031323,125
2015-01-07 05:59:00,0.023272,27
2015-01-07 06:09:00,0.026787,117
2015-01-07 06:19:00,0.025132,216
2015-01-07 06:29:00,0.024507,221
2015-01-07 06:39:00,0.021788,241
2015-01-07 06:49:00,0.028328,378
2015-01-07 06:59:00,0.025175,454
2015-01-07 07:09:00,0.030355,429
2015-01-07 07:19:00,0.024619,625
2015-01-07 07:29:00,0.025859,739
2015-01-07 07:39:00,0.025846,1095
2015-01-07 07:49:00,0.026247,1594
2015-01-07 07:59:00,0.026319,2118
2015-01-07 08:09:00,0.025165,3098
2015-01-07 08:19:00,0.024151,4475
2015-01-07 08:29:00,0.030135,7068
2015-01-07 08:39:00,0.029182,9706
2015-01-07 08:49:00,0.028144,11210
2015-01-07 08:59:00,0.030365,13408
2015-01-07 09:09:00,0.030159,14781
2015-01-07 09:19:00,0.030835,15933
2015-01-07 09:29:00,0.032024,16962
2015-01-07 09:39:00,0.030834,17353
2015-01-07 09:49:00,0.032748,17648
2015-01-07 09:59:00,0.030195,18801
2015-01-07 10:09:00,0.030477,17872
2015-01-07 10:19:00,0.029867,18353
2015-01-07 10:29:00,0.030216,17663
2015-01-07 10:39:00,0.031143,17246
2015-01-07 10:49:00,0.030641,17769
2015-01-07 10:59:00,0.032391,16817
2015-01-07 11:09:00,0.029521,15937
2015-01-07 11:19:00,0.03002,15443
2015-01-07 11:29:00,0.029419,15111
2015-01-07 11:39:00,0.029751,13688
2015-01-07 11:49:00,0.030891,13369
2015-01-07 11:59:00,0.027344,11498
2015-01-07 12:09:00,0.026613,9222
2015-01-07 12:19:00,0.025294,8343
2015-01-07 12:29:00,0.027537,8410
2015-01-07 12:39:00,0.025984,8165
2015-01-07 12:49:00,0.030579,9052
2015-01-07 12:59:00,0.026444,9214
2015-01-07 13:09:00,0.026897,9671
2015-01-07 13:19:00,0.026751,9971
2015-01-07 13:29:00,0.027595,10624
2015-01-07 13:39:00,0.02759,10387
2015-01-07 13:49:00,0.028883,10867
2015-01-07 13:59:00,0.028887,11198
2015-01-07 14:09:00,0.029094,11930
2015-01-07 14:19:00,0.028734,12726
2015-01-07 14:29:00,0.029937,12708
2015-01-07 14:39:00,0.030355,13639
2015-01-07 14:49:00,0.030105,13447
2015-01-07 14:59:00,0.030349,12947
2015-01-07 15:09:00,0.028645,12528
2015-01-07 15:19:00,0.029267,12345
2015-01-07 15:29:00,0.028287,12046
2015-01-07 15:39:00,0.029354,11820
2015-01-07 15:49:00,0.028534,11521
2015-01-07 15:59:00,0.029203,11136
2015-01-07 16:09:00,0.028358,11059
2015-01-07 16:19:00,0.031007,10837
2015-01-07 16:29:00,0.031779,10683
2015-01-07 16:39:00,0.030848,9775
2015-01-07 16:49:00,0.031465,10290
2015-01-07 16:59:00,0.033419,9864
2015-01-07 17:09:00,0.031526,9601
2015-01-07 17:19:00,0.029139,8347
2015-01-07 17:29:00,0.027611,7549
2015-01-07 17:39:00,0.028919,6063
2015-01-07 17:49:00,0.023824,4983
2015-01-07 17:59:00,0.024889,5178
2015-01-07 18:09:00,0.023002,4673
2015-01-07 18:19:00,0.023862,4588
2015-01-07 18:29:00,0.032774,4101
2015-01-07 18:39:00,0.023086,3944
2015-01-07 18:49:00,0.024321,3513
2015-01-07 18:59:00,0.024962,3452
2015-01-07 19:09:00,0.024279,3521
2015-01-07 19:19:00,0.022178,3171
2015-01-07 19:29:00,0.022798,3354
2015-01-07 19:39:00,0.022984,3244
2015-01-07 19:49:00,0.023079,3161
2015-01-07 19:59:00,0.023393,2873
2015-01-07 20:09:00,0.023185,2688
2015-01-07 20:19:00,0.022769,2395
2015-01-07 20:29:00,0.022962,2379
2015-01-07 20:39:00,0.022692,2125
2015-01-07 20:49:00,0.023302,2298
2015-01-07 20:59:00,0.023917,2182
2015-01-07 21:09:00,0.02682,2360
2015-01-07 21:19:00,0.023598,2357
2015-01-07 21:29:00,0.020723,2190
2015-01-07 21:39:00,0.021622,2022
2015-01-07 21:49:00,0.038417,1635
2015-01-07 21:59:00,0.024633,1698
2015-01-07 22:09:00,0.025113,1726
2015-01-07 22:19:00,0.026947,1108
2015-01-07 22:29:00,0.0244,1049
2015-01-07 22:39:00,0.029635,752
2015-01-07 22:49:00,0.022006,1176
2015-01-07 22:59:00,0.020963,1246
2015-01-07 23:09:00,0.019841,1141
2015-01-07 23:19:00,0.032411,1047
2015-01-07 23:29:00,0.02255,1099
2015-01-07 23:39:00,0.018017,942
2015-01-07 23:49:00,0.015408,811
2015-01-07 23:59:00,0.018582,942
2015-01-08 00:09:00,0.017511,784
2015-01-08 00:19:00,0.01796,775
2015-01-08 00:29:00,0.015317,712
2015-01-08 00:39:00,0.016086,665
2015-01-08 00:49:00,0.015215,652
2015-01-08 00:59:00,0.016707,764
2015-01-08 01:09:00,0.016355,680
2015-01-08 01:19:00,0.016347,554
2015-01-08 01:29:00,0.017914,563
2015-01-08 01:39:00,0.017613,525
2015-01-08 01:49:00,0.016545,563
2015-01-08 01:59:00,0.014407,515
2015-01-08 02:09:00,0.015861,463
2015-01-08 02:19:00,0.016708,527
2015-01-08 02:29:00,0.018025,586
2015-01-08 02:39:00,0.017013,559
2015-01-08 02:49:00,0.017994,519
2015-01-08 02:59:00,0.022683,510
2015-01-08 03:09:00,0.013606,497
2015-01-08 03:19:00,0.022906,232
2015-01-08 03:29:00,0.02116,139
2015-01-08 03:39:00,0.201666,130
2015-01-08 03:49:00,0.02384,142
2015-01-08 03:59:00,0.027184,185
2015-01-08 04:09:00,0.021114,130
2015-01-08 04:19:00,0.023613,162
2015-01-08 04:29:00,0.02062,140
2015-01-08 04:39:00,0.018599,125
2015-01-08 04:49:00,0.020729,164
2015-01-08 04:59:00,0.0179,172
2015-01-08 05:09:00,0.017128,168
2015-01-08 05:19:00,0.016523,142
2015-01-08 05:29:00,0.021168,192
2015-01-08 05:39:00,0.018464,184
2015-01-08 05:49:00,0.019389,89
2015-01-08 05:59:00,0.021279,113
2015-01-08 06:06:00,0.018648,392
2015-01-08 06:16:00,0.02518,157
2015-01-08 06:26:00,0.022152,240
2015-01-08 06:36:00,0.025427,270
2015-01-08 06:46:00,0.023959,296
2015-01-08 06:56:00,0.024698,439
2015-01-08 07:06:00,0.029764,441
2015-01-08 07:16:00,0.026465,497
2015-01-08 07:26:00,0.024034,744
2015-01-08 07:36:00,0.023546,914
2015-01-08 07:46:00,0.035503,1160
2015-01-08 07:56:00,0.027591,1683
2015-01-08 08:06:00,0.026641,2550
2015-01-08 08:16:00,0.027312,3898
2015-01-08 08:26:00,0.032554,5419
2015-01-08 08:36:00,0.027727,7886
2015-01-08 08:46:00,0.030049,9865
2015-01-08 08:56:00,0.034559,12031
2015-01-08 09:06:00,0.029302,13474
2015-01-08 09:16:00,0.030635,15000
2015-01-08 09:26:00,0.030592,15636
2015-01-08 09:36:00,0.032225,17143
2015-01-08 09:46:00,0.031892,17700
2015-01-08 09:56:00,0.031502,17641
2015-01-08 10:06:00,0.029798,17604
2015-01-08 10:16:00,0.029892,17495
2015-01-08 10:26:00,0.029526,17651
2015-01-08 10:36:00,0.029736,17334
2015-01-08 10:46:00,0.030052,17242
2015-01-08 10:56:00,0.030663,17289
2015-01-08 11:06:00,0.032775,16196
2015-01-08 11:16:00,0.030486,15819
2015-01-08 11:26:00,0.030816,14812
2015-01-08 11:36:00,0.030353,14437
2015-01-08 11:46:00,0.029625,12805
2015-01-08 11:56:00,0.028516,12134
2015-01-08 12:06:00,0.02653,9294
2015-01-08 12:16:00,0.025817,8490
2015-01-08 12:26:00,0.025684,8817
2015-01-08 12:36:00,0.02605,8462
2015-01-08 12:46:00,0.026775,9308
2015-01-08 12:56:00,0.025713,9754
2015-01-08 13:06:00,0.031146,9983
2015-01-08 13:16:00,0.029808,10468
2015-01-08 13:26:00,0.026157,10683
2015-01-08 13:36:00,0.02646,11104
2015-01-08 13:46:00,0.027051,11041
2015-01-08 13:56:00,0.0275,11568
2015-01-08 14:06:00,0.033356,13686
2015-01-08 14:16:00,0.027477,12035
2015-01-08 14:26:00,0.031494,12471
2015-01-08 14:36:00,0.028951,12946
2015-01-08 14:46:00,0.033026,13050
2015-01-08 14:56:00,0.029016,13078
2015-01-08 15:06:00,0.032048,12752
2015-01-08 15:16:00,0.030684,12730
2015-01-08 15:26:00,0.031495,12132
2015-01-08 15:36:00,0.02984,11637
2015-01-08 15:46:00,0.032404,12013
2015-01-08 15:56:00,0.031288,12035
2015-01-08 16:06:00,0.031358,11530
2015-01-08 16:16:00,0.032732,10965
2015-01-08 16:26:00,0.03249,11008
2015-01-08 16:36:00,0.034552,10021
2015-01-08 16:46:00,0.03773,10092
2015-01-08 16:56:00,0.037805,4997
2015-01-08 17:06:00,0.038947,4898
2015-01-08 17:16:00,0.053383,3938
2015-01-08 17:26:00,0.04238,2825
2015-01-08 17:36:00,0.047341,2305
2015-01-08 17:46:00,0.031002,9106
2015-01-08 17:56:00,0.027951,5526
2015-01-08 18:06:00,0.030031,4918
2015-01-08 18:16:00,0.03104,4314
2015-01-08 18:26:00,0.03153,4145
2015-01-08 18:36:00,0.033977,3797
2015-01-08 18:46:00,0.036821,3783
2015-01-08 18:56:00,0.033386,3361
2015-01-08 19:06:00,0.04364,3496
2015-01-08 19:16:00,0.035825,3096
2015-01-08 19:26:00,0.033826,3144
2015-01-08 19:36:00,0.033029,3030
2015-01-08 19:46:00,0.037257,2799
2015-01-08 19:56:00,0.037097,2954
2015-01-08 20:06:00,0.033648,2560
2015-01-08 20:16:00,0.050459,2733
2015-01-08 20:26:00,0.046011,2556
2015-01-08 20:36:00,0.042138,2064
2015-01-08 20:46:00,0.045792,1899
2015-01-08 20:56:00,0.034765,2133
2015-01-08 21:06:00,0.037006,2439
2015-01-08 21:16:00,0.042887,2146
2015-01-08 21:26:00,0.033763,1834
2015-01-08 21:36:00,0.033602,1852
2015-01-08 21:46:00,0.040672,1853
2015-01-08 21:56:00,0.038937,1646
2015-01-08 22:06:00,0.042144,1709
2015-01-08 22:16:00,0.040349,1343
2015-01-08 22:26:00,0.045486,761
2015-01-08 22:36:00,0.042102,1304
2015-01-08 22:46:00,0.039319,806
2015-01-08 22:56:00,0.024711,611
2015-01-08 23:06:00,0.024948,746
2015-01-08 23:16:00,0.021537,683
2015-01-08 23:26:00,0.026205,855
2015-01-08 23:36:00,0.031801,921
2015-01-08 23:46:00,0.026055,598
2015-01-08 23:56:00,0.020748,587
2015-01-09 00:06:00,0.02092,568
2015-01-09 00:16:00,0.024883,612
2015-01-09 00:26:00,0.026871,556
2015-01-09 00:36:00,0.021972,476
2015-01-09 00:46:00,0.023023,479
2015-01-09 00:56:00,0.026219,480
2015-01-09 01:06:00,0.024457,363
2015-01-09 01:16:00,0.023253,320
2015-01-09 01:26:00,0.024221,357
2015-01-09 01:36:00,0.026459,306
2015-01-09 01:46:00,0.025197,294
2015-01-09 01:56:00,0.025093,247
2015-01-09 02:06:00,0.018958,199
2015-01-09 02:16:00,0.022417,350
2015-01-09 02:26:00,0.020691,263
2015-01-09 02:36:00,0.022219,303
2015-01-09 02:46:00,0.020342,305
2015-01-09 02:56:00,0.027328,134
2015-01-09 03:06:00,0.024629,135
2015-01-09 03:16:00,0.019893,115
2015-01-09 03:26:00,0.023306,148
2015-01-09 03:36:00,0.091667,159
2015-01-09 03:46:00,0.064383,167
2015-01-09 03:56:00,0.027379,148
2015-01-09 04:06:00,0.029937,70
2015-01-09 04:16:00,0.032082,71
2015-01-09 04:26:00,0.028937,66
2015-01-09 04:36:00,0.026656,103
2015-01-09 04:46:00,0.022409,216
2015-01-09 04:56:00,0.0247,81
2015-01-09 05:06:00,0.030074,123
2015-01-09 05:16:00,0.025557,99
2015-01-09 05:26:00,0.026726,107
2015-01-09 05:36:00,0.035326,126
2015-01-09 05:46:00,0.020575,118
2015-01-09 05:56:00,0.022285,90
2015-01-09 06:04:00,0.026286,146
2015-01-09 06:14:00,0.02211,130
2015-01-09 06:24:00,0.026049,156
2015-01-09 06:34:00,0.021932,155
2015-01-09 06:44:00,0.026321,255
2015-01-09 06:54:00,0.027192,394
2015-01-09 07:04:00,0.029111,506
2015-01-09 07:14:00,0.025095,516
2015-01-09 07:24:00,0.02487,666
2015-01-09 07:34:00,0.024697,1090
2015-01-09 07:44:00,0.068757,1395
2015-01-09 07:54:00,0.027011,1700
2015-01-09 08:04:00,0.027117,2611
2015-01-09 08:14:00,0.029449,3539
2015-01-09 08:24:00,0.031235,4916
2015-01-09 08:34:00,0.034932,7320
2015-01-09 08:44:00,0.032494,10039
2015-01-09 08:54:00,0.034923,11436
2015-01-09 09:04:00,0.034453,13391
2015-01-09 09:14:00,0.037644,14530
2015-01-09 09:24:00,0.038216,15715
2015-01-09 09:34:00,0.037138,16095
2015-01-09 09:44:00,0.039105,16716
2015-01-09 09:54:00,0.097357,17089
2015-01-09 10:04:00,0.036292,17373
2015-01-09 10:14:00,0.040668,17350
2015-01-09 10:24:00,0.037196,17383
2015-01-09 10:34:00,0.0323,17321
2015-01-09 10:44:00,0.03408,16541
2015-01-09 10:54:00,0.035146,16508
2015-01-09 11:04:00,0.034786,15974
2015-01-09 11:14:00,0.037023,15399
2015-01-09 11:24:00,0.038616,14325
2015-01-09 11:34:00,0.035931,13417
2015-01-09 11:44:00,0.038146,13217
2015-01-09 11:54:00,0.036325,12180
2015-01-09 12:04:00,0.030587,10592
2015-01-09 12:14:00,0.02689,8407
2015-01-09 12:24:00,0.025111,8074
2015-01-09 12:34:00,0.02582,8260
2015-01-09 12:44:00,0.025193,8363
2015-01-09 12:54:00,0.026366,8904
2015-01-09 13:04:00,0.025898,9224
2015-01-09 13:14:00,0.026744,9457
2015-01-09 13:24:00,0.026243,10018
2015-01-09 13:34:00,0.026633,10589
2015-01-09 13:44:00,0.026661,10466
2015-01-09 13:54:00,0.026435,11010
2015-01-09 14:04:00,0.030518,11718
2015-01-09 14:14:00,0.028836,12865
2015-01-09 14:24:00,0.032167,12082
2015-01-09 14:34:00,0.02854,13104
2015-01-09 14:44:00,0.031673,12666
2015-01-09 14:54:00,0.029975,12794
2015-01-09 15:04:00,0.033502,12532
2015-01-09 15:14:00,0.030897,12168
2015-01-09 15:24:00,0.032366,12481
2015-01-09 15:34:00,0.02948,12069
2015-01-09 15:44:00,0.029987,11789
2015-01-09 15:54:00,0.030247,11414
2015-01-09 16:04:00,0.031258,11345
2015-01-09 16:14:00,0.031651,11336
2015-01-09 16:24:00,0.031723,10924
2015-01-09 16:34:00,0.03254,10980
2015-01-09 16:44:00,0.031976,10653
2015-01-09 16:54:00,0.031585,10301
2015-01-09 17:04:00,0.031421,9972
2015-01-09 17:14:00,0.031104,9348
2015-01-09 17:24:00,0.027932,8027
2015-01-09 17:34:00,0.02627,6924
2015-01-09 17:44:00,0.024628,5474
2015-01-09 17:54:00,0.024615,5422
2015-01-09 18:04:00,0.025444,5386
2015-01-09 18:14:00,0.033118,4972
2015-01-09 18:24:00,0.024507,4355
2015-01-09 18:34:00,0.023806,4000
2015-01-09 18:44:00,0.022975,3606
2015-01-09 18:54:00,0.022907,3565
2015-01-09 19:04:00,0.029581,3611
2015-01-09 19:14:00,0.023235,3201
2015-01-09 19:24:00,0.023641,3251
2015-01-09 19:34:00,0.024672,2983
2015-01-09 19:44:00,0.023768,3003
2015-01-09 19:54:00,0.02352,2893
2015-01-09 20:04:00,0.024893,2538
2015-01-09 20:14:00,0.023788,2815
2015-01-09 20:24:00,0.023237,2671
2015-01-09 20:34:00,0.02437,2391
2015-01-09 20:44:00,0.022734,2288
2015-01-09 20:54:00,0.022506,2390
2015-01-09 21:04:00,0.021339,2547
2015-01-09 21:14:00,0.019947,2326
2015-01-09 21:24:00,0.020377,2319
2015-01-09 21:34:00,0.021339,2100
2015-01-09 21:44:00,0.019856,2003
2015-01-09 21:54:00,0.020934,1729
2015-01-09 22:04:00,0.020515,2017
2015-01-09 22:14:00,0.020197,1671
2015-01-09 22:24:00,0.019836,1406
2015-01-09 22:34:00,0.023917,1411
2015-01-09 22:44:00,0.023607,1490
2015-01-09 22:54:00,0.022576,1472
2015-01-09 23:04:00,0.020686,1287
2015-01-09 23:14:00,0.020058,1257
2015-01-09 23:24:00,0.039215,958
2015-01-09 23:34:00,0.023791,987
2015-01-09 23:44:00,0.024746,848
2015-01-09 23:54:00,0.027307,508
2015-01-10 00:04:00,0.024997,552
2015-01-10 00:14:00,0.024417,402
2015-01-10 00:24:00,0.022877,563
2015-01-10 00:34:00,0.021168,437
2015-01-10 00:44:00,0.041546,657
2015-01-10 00:54:00,0.027354,400
2015-01-10 01:04:00,0.02056,381
2015-01-10 01:14:00,0.046704,385
2015-01-10 01:24:00,0.023103,349
2015-01-10 01:34:00,0.022509,289
2015-01-10 01:44:00,0.018216,298
2015-01-10 01:54:00,0.022897,343
2015-01-10 02:04:00,0.022596,348
2015-01-10 02:14:00,0.023525,237
2015-01-10 02:24:00,0.021315,287
2015-01-10 02:34:00,0.020717,294
2015-01-10 02:44:00,0.023671,294
2015-01-10 02:54:00,0.019557,233
2015-01-10 03:04:00,0.024692,229
2015-01-10 03:14:00,0.015939,222
2015-01-10 03:24:00,0.026079,64
2015-01-10 03:34:00,0.030041,69
2015-01-10 03:44:00,0.028484,48
2015-01-10 03:54:00,0.030226,43
2015-01-10 04:04:00,0.050788,79
2015-01-10 04:14:00,0.038536,79
2015-01-10 04:24:00,0.027429,79
2015-01-10 04:34:00,0.029754,98
2015-01-10 04:44:00,0.025851,85
2015-01-10 04:54:00,0.032491,142
2015-01-10 05:04:00,0.02733,94
2015-01-10 05:14:00,0.022254,77
2015-01-10 05:24:00,0.025409,94
2015-01-10 05:34:00,0.025419,106
2015-01-10 05:44:00,0.022672,98
2015-01-10 05:54:00,0.025317,135
2015-01-10 06:02:00,0.025511,111
2015-01-10 06:12:00,0.033301,181
2015-01-10 06:22:00,0.024019,217
2015-01-10 06:32:00,0.02723,331
2015-01-10 06:42:00,0.023944,240
2015-01-10 06:52:00,0.024433,369
2015-01-10 07:02:00,0.028296,466
2015-01-10 07:12:00,0.023097,599
2015-01-10 07:22:00,0.025214,496
2015-01-10 07:32:00,0.025031,825
2015-01-10 07:42:00,0.025194,900
2015-01-10 07:52:00,0.026232,1285
2015-01-10 08:02:00,0.025285,1888
2015-01-10 08:12:00,0.025412,2383
2015-01-10 08:22:00,0.024554,3421
2015-01-10 08:32:00,0.025985,4889
2015-01-10 08:42:00,0.028455,7133
2015-01-10 08:52:00,0.027979,8128
2015-01-10 09:02:00,0.02713,9411
2015-01-10 09:12:00,0.028618,10951
2015-01-10 09:22:00,0.028826,12044
2015-01-10 09:32:00,0.02898,12870
2015-01-10 09:42:00,0.028265,13724
2015-01-10 09:52:00,0.029718,14207
2015-01-10 10:02:00,0.027828,14396
2015-01-10 10:12:00,0.028698,14407
2015-01-10 10:22:00,0.028113,14468
2015-01-10 10:32:00,0.028189,14750
2015-01-10 10:42:00,0.02809,14874
2015-01-10 10:52:00,0.027952,13271
2015-01-10 11:02:00,0.030274,13530
2015-01-10 11:12:00,0.026871,12588
2015-01-10 11:22:00,0.028704,12435
2015-01-10 11:32:00,0.026688,11048
2015-01-10 11:42:00,0.027176,10992
